fit_time,score_time,test_f1,test_precision,test_recall,test_accuracy
6.402419805526733,0.2588460445404053,0.8705882352941177,0.8604651162790697,0.8809523809523809,0.9009009009009009
6.126622915267944,0.23296475410461426,0.8666666666666667,0.8125,0.9285714285714286,0.8918918918918919
6.419174909591675,0.25368785858154297,0.85,0.8717948717948718,0.8292682926829268,0.8918918918918919
6.383311033248901,0.2506120204925537,0.875,0.8974358974358975,0.8536585365853658,0.9090909090909091
6.462692022323608,0.26194286346435547,0.935064935064935,1.0,0.8780487804878049,0.9545454545454546
