fit_time,score_time,test_f1,test_precision,test_recall,test_accuracy
0.8199970722198486,0.0811769962310791,0.8717948717948718,0.8947368421052632,0.85,0.9489795918367347
0.833949089050293,0.0706949234008789,0.8780487804878049,0.8571428571428571,0.9,0.9489795918367347
0.8188250064849854,0.0744638442993164,0.7777777777777778,0.875,0.7,0.9175257731958762
0.8220467567443848,0.07146406173706055,0.7142857142857143,0.6818181818181818,0.75,0.8762886597938144
0.831697940826416,0.07746577262878418,0.7567567567567568,0.8235294117647058,0.7,0.9072164948453608
