fit_time,score_time,test_f1,test_precision,test_recall,test_accuracy
1.9209210872650146,0.10408687591552734,0.8705882352941177,0.8604651162790697,0.8809523809523809,0.9009009009009009
1.9129211902618408,0.10581684112548828,0.8666666666666667,0.8125,0.9285714285714286,0.8918918918918919
1.9529762268066406,0.10387992858886719,0.85,0.8717948717948718,0.8292682926829268,0.8918918918918919
1.9540307521820068,0.09596633911132812,0.875,0.8974358974358975,0.8536585365853658,0.9090909090909091
1.9940459728240967,0.09446406364440918,0.935064935064935,1.0,0.8780487804878049,0.9545454545454546
