fit_time,score_time,test_f1,test_precision,test_recall,test_accuracy
5.148322105407715,0.2144148349761963,0.9367088607594937,0.9736842105263158,0.9024390243902439,0.954954954954955
5.0268449783325195,0.21244096755981445,0.8444444444444444,0.7916666666666666,0.9047619047619048,0.8738738738738738
5.145727872848511,0.2032170295715332,0.898876404494382,0.851063829787234,0.9523809523809523,0.918918918918919
5.169948101043701,0.20830607414245605,0.8395061728395061,0.85,0.8292682926829268,0.8818181818181818
5.161350965499878,0.2031869888305664,0.9,0.9230769230769231,0.8780487804878049,0.9272727272727272
